zone_id,hour,demand_kwh,effective_need,served_fraction,allocated_kwh,zone_name,category,criticality_score
Z015,36,1.18,1.18,0.0,0.0,Residential_1,residential_idle,1
Z015,37,1.1,1.1,0.0,0.0,Residential_1,residential_idle,1
Z015,38,1.23,1.23,0.5,0.615,Residential_1,residential_idle,1
Z015,39,1.32,1.32,0.0,0.0,Residential_1,residential_idle,1
Z015,40,1.93,1.93,0.0,0.0,Residential_1,residential_idle,1
Z015,41,3.44,3.44,0.0,0.0,Residential_1,residential_idle,1
Z015,42,5.83,5.83,0.0,0.0,Residential_1,residential_idle,1
Z015,43,7.62,7.62,0.5,3.81,Residential_1,residential_idle,1
Z015,44,8.18,8.18,0.0,0.0,Residential_1,residential_idle,1
Z015,45,7.56,7.56,0.0,0.0,Residential_1,residential_idle,1
Z015,46,5.59,5.59,0.0,0.0,Residential_1,residential_idle,1
Z015,47,3.16,3.16,0.0,0.0,Residential_1,residential_idle,1
Z016,0,0.9,0.9,0.7,0.63,Residential_2,residential_idle,1
Z016,1,1.01,1.01,0.0,0.0,Residential_2,residential_idle,1
Z016,2,0.99,0.99,0.0,0.0,Residential_2,residential_idle,1
Z016,3,1.12,1.12,0.0,0.0,Residential_2,residential_idle,1
Z016,4,1.44,1.44,0.0,0.0,Residential_2,residential_idle,1
Z016,5,2.73,2.73,0.5,1.365,Residential_2,residential_idle,1
Z016,6,5.59,5.59,0.0,0.0,Residential_2,residential_idle,1
Z016,7,7.94,7.94,0.0,0.0,Residential_2,residential_idle,1
Z016,8,7.88,7.88,0.0,0.0,Residential_2,residential_idle,1
Z016,9,5.99,5.99,0.0,0.0,Residential_2,residential_idle,1
Z016,10,2.8,2.8,0.5,1.4,Residential_2,residential_idle,1
Z016,11,1.52,1.52,0.0,0.0,Residential_2,residential_idle,1
Z016,12,1.25,1.25,0.0,0.0,Residential_2,residential_idle,1
Z016,13,1.03,1.03,0.0,0.0,Residential_2,residential_idle,1
Z016,14,1.05,1.05,0.0,0.0,Residential_2,residential_idle,1
Z016,15,1.51,1.51,0.5,0.755,Residential_2,residential_idle,1
Z016,16,2.1,2.1,0.0,0.0,Residential_2,residential_idle,1
Z016,17,3.54,3.54,0.0,0.0,Residential_2,residential_idle,1
Z016,18,5.66,5.66,0.0,0.0,Residential_2,residential_idle,1
Z016,19,7.84,7.84,0.0,0.0,Residential_2,residential_idle,1
Z016,20,8.06,8.06,0.5,4.03,Residential_2,residential_idle,1
Z016,21,7.41,7.41,0.0,0.0,Residential_2,residential_idle,1
Z016,22,5.09,5.09,0.0,0.0,Residential_2,residential_idle,1
Z016,23,3.45,3.45,0.0,0.0,Residential_2,residential_idle,1
Z016,24,1.1,1.1,0.0,0.0,Residential_2,residential_idle,1
Z016,25,1.05,1.05,0.5,0.525,Residential_2,residential_idle,1
Z016,26,1.13,1.13,0.0,0.0,Residential_2,residential_idle,1
Z016,27,1.37,1.37,0.0,0.0,Residential_2,residential_idle,1
Z016,28,1.45,1.45,0.0,0.0,Residential_2,residential_idle,1
Z016,29,3.02,3.02,0.5,1.51,Residential_2,residential_idle,1
Z016,30,5.77,5.77,0.0,0.0,Residential_2,residential_idle,1
Z016,31,8.41,8.41,0.0,0.0,Residential_2,residential_idle,1
Z016,32,7.53,7.53,0.0,0.0,Residential_2,residential_idle,1
Z016,33,5.85,5.85,0.0,0.0,Residential_2,residential_idle,1
Z016,34,3.0,3.0,0.5,1.5,Residential_2,residential_idle,1
Z016,35,1.55,1.55,0.0,0.0,Residential_2,residential_idle,1
Z016,36,1.14,1.14,0.0,0.0,Residential_2,residential_idle,1
Z016,37,1.12,1.12,0.0,0.0,Residential_2,residential_idle,1
Z016,38,1.23,1.23,0.5,0.615,Residential_2,residential_idle,1
Z016,39,1.48,1.48,0.0,0.0,Residential_2,residential_idle,1
Z016,40,2.34,2.34,0.0,0.0,Residential_2,residential_idle,1
Z016,41,3.36,3.36,0.0,0.0,Residential_2,residential_idle,1
Z016,42,5.67,5.67,0.0,0.0,Residential_2,residential_idle,1
Z016,43,7.28,7.28,0.5,3.64,Residential_2,residential_idle,1
Z016,44,8.7,8.7,0.0,0.0,Residential_2,residential_idle,1
Z016,45,7.53,7.53,0.0,0.0,Residential_2,residential_idle,1
Z016,46,5.28,5.28,0.0,0.0,Residential_2,residential_idle,1
Z016,47,3.16,3.16,0.0,0.0,Residential_2,residential_idle,1
Z017,0,0.79,0.79,0.9,0.7110000000000001,Residential_3,residential_idle,1
Z017,1,0.84,0.84,0.0,0.0,Residential_3,residential_idle,1
Z017,2,0.91,0.91,0.0,0.0,Residential_3,residential_idle,1
Z017,3,0.93,0.93,0.0,0.0,Residential_3,residential_idle,1
Z017,4,1.1,1.1,0.0,0.0,Residential_3,residential_idle,1
Z017,5,2.13,2.13,0.5,1.065,Residential_3,residential_idle,1
Z017,6,4.17,4.17,0.0,0.0,Residential_3,residential_idle,1
Z017,7,5.98,5.98,0.0,0.0,Residential_3,residential_idle,1
Z017,8,6.05,6.05,0.0,0.0,Residential_3,residential_idle,1
Z017,9,4.35,4.35,0.0,0.0,Residential_3,residential_idle,1
Z017,10,2.22,2.22,0.5,1.11,Residential_3,residential_idle,1
Z017,11,1.13,1.13,0.0,0.0,Residential_3,residential_idle,1
Z017,12,0.78,0.78,0.5,0.39,Residential_3,residential_idle,1
Z017,13,0.82,0.82,0.0,0.0,Residential_3,residential_idle,1
Z017,14,0.79,0.79,0.0,0.0,Residential_3,residential_idle,1
Z017,15,1.05,1.05,0.0,0.0,Residential_3,residential_idle,1
Z017,16,1.59,1.59,0.0,0.0,Residential_3,residential_idle,1
Z017,17,2.39,2.39,0.5,1.195,Residential_3,residential_idle,1
Z017,18,4.1,4.1,0.0,0.0,Residential_3,residential_idle,1
Z017,19,5.52,5.52,0.0,0.0,Residential_3,residential_idle,1
Z017,20,6.99,6.99,0.0,0.0,Residential_3,residential_idle,1
Z017,21,5.78,5.78,0.0,0.0,Residential_3,residential_idle,1
Z017,22,3.66,3.66,0.5,1.83,Residential_3,residential_idle,1
Z017,23,2.65,2.65,0.0,0.0,Residential_3,residential_idle,1
Z017,24,0.84,0.84,0.0,0.0,Residential_3,residential_idle,1
Z017,25,0.81,0.81,0.0,0.0,Residential_3,residential_idle,1
Z017,26,0.8,0.8,0.5,0.4,Residential_3,residential_idle,1
Z017,27,0.91,0.91,0.0,0.0,Residential_3,residential_idle,1
Z017,28,1.22,1.22,0.0,0.0,Residential_3,residential_idle,1
Z017,29,2.23,2.23,0.5,1.115,Residential_3,residential_idle,1
Z017,30,3.87,3.87,0.0,0.0,Residential_3,residential_idle,1
Z017,31,5.86,5.86,0.0,0.0,Residential_3,residential_idle,1
Z017,32,5.39,5.39,0.0,0.0,Residential_3,residential_idle,1
Z017,33,3.74,3.74,0.0,0.0,Residential_3,residential_idle,1
Z017,34,2.1,2.1,0.5,1.05,Residential_3,residential_idle,1
Z017,35,1.1,1.1,0.0,0.0,Residential_3,residential_idle,1
Z017,36,0.85,0.85,0.0,0.0,Residential_3,residential_idle,1
Z017,37,0.96,0.96,0.0,0.0,Residential_3,residential_idle,1
Z017,38,0.9,0.9,0.5,0.45,Residential_3,residential_idle,1
Z017,39,1.0,1.0,0.0,0.0,Residential_3,residential_idle,1
Z017,40,1.35,1.35,0.0,0.0,Residential_3,residential_idle,1
Z017,41,2.44,2.44,0.0,0.0,Residential_3,residential_idle,1
Z017,42,3.74,3.74,0.0,0.0,Residential_3,residential_idle,1
Z017,43,4.85,4.85,0.5,2.425,Residential_3,residential_idle,1
Z017,44,6.5,6.5,0.0,0.0,Residential_3,residential_idle,1
Z017,45,5.43,5.43,0.0,0.0,Residential_3,residential_idle,1
Z017,46,4.2,4.2,0.0,0.0,Residential_3,residential_idle,1
Z017,47,3.05,3.05,0.0,0.0,Residential_3,residential_idle,1
Z018,0,1.2,1.2,0.0,0.0,Residential_4,residential_idle,1
Z018,1,1.19,1.19,0.0,0.0,Residential_4,residential_idle,1
Z018,2,1.22,1.22,0.5,0.61,Residential_4,residential_idle,1
Z018,3,1.25,1.25,0.0,0.0,Residential_4,residential_idle,1
Z018,4,1.62,1.62,0.0,0.0,Residential_4,residential_idle,1
Z018,5,3.11,3.11,0.5,1.555,Residential_4,residential_idle,1
Z018,6,6.38,6.38,0.0,0.0,Residential_4,residential_idle,1
Z018,7,8.5,8.5,0.0,0.0,Residential_4,residential_idle,1
Z018,8,7.93,7.93,0.0,0.0,Residential_4,residential_idle,1
Z018,9,5.52,5.52,0.0,0.0,Residential_4,residential_idle,1
Z018,10,2.95,2.95,0.5,1.475,Residential_4,residential_idle,1
Z018,11,1.7,1.7,0.0,0.0,Residential_4,residential_idle,1
Z018,12,1.31,1.31,0.0,0.0,Residential_4,residential_idle,1
Z018,13,1.25,1.25,0.0,0.0,Residential_4,residential_idle,1
Z018,14,1.36,1.36,0.5,0.68,Residential_4,residential_idle,1
Z018,15,1.51,1.51,0.0,0.0,Residential_4,residential_idle,1
Z018,16,2.37,2.37,0.0,0.0,Residential_4,residential_idle,1
Z018,17,3.82,3.82,0.0,0.0,Residential_4,residential_idle,1
Z018,18,6.23,6.23,0.0,0.0,Residential_4,residential_idle,1
Z018,19,7.26,7.26,0.5,3.63,Residential_4,residential_idle,1
Z018,20,9.78,9.78,0.0,0.0,Residential_4,residential_idle,1
Z018,21,7.41,7.41,0.0,0.0,Residential_4,residential_idle,1
Z018,22,5.58,5.58,0.0,0.0,Residential_4,residential_idle,1
Z018,23,3.94,3.94,0.0,0.0,Residential_4,residential_idle,1
Z018,24,1.16,1.16,0.5,0.58,Residential_4,residential_idle,1
Z018,25,1.32,1.32,0.0,0.0,Residential_4,residential_idle,1
Z018,26,1.21,1.21,0.0,0.0,Residential_4,residential_idle,1
Z018,27,1.2,1.2,0.0,0.0,Residential_4,residential_idle,1
Z018,28,1.73,1.73,0.0,0.0,Residential_4,residential_idle,1
Z018,29,3.09,3.09,0.5,1.545,Residential_4,residential_idle,1
Z018,30,6.56,6.56,0.0,0.0,Residential_4,residential_idle,1
Z018,31,9.55,9.55,0.0,0.0,Residential_4,residential_idle,1
Z018,32,9.08,9.08,0.0,0.0,Residential_4,residential_idle,1
Z018,33,5.86,5.86,0.0,0.0,Residential_4,residential_idle,1
Z018,34,3.19,3.19,0.5,1.595,Residential_4,residential_idle,1
Z018,35,1.82,1.82,0.0,0.0,Residential_4,residential_idle,1
Z018,36,1.22,1.22,0.0,0.0,Residential_4,residential_idle,1
Z018,37,1.16,1.16,0.5,0.58,Residential_4,residential_idle,1
Z018,38,1.34,1.34,0.0,0.0,Residential_4,residential_idle,1
Z018,39,1.61,1.61,0.0,0.0,Residential_4,residential_idle,1
Z018,40,2.23,2.23,0.0,0.0,Residential_4,residential_idle,1
Z018,41,3.71,3.71,0.0,0.0,Residential_4,residential_idle,1
Z018,42,5.3,5.3,0.5,2.65,Residential_4,residential_idle,1
Z018,43,8.78,8.78,0.0,0.0,Residential_4,residential_idle,1
Z018,44,9.07,9.07,0.0,0.0,Residential_4,residential_idle,1
Z018,45,7.5,7.5,0.0,0.0,Residential_4,residential_idle,1
Z018,46,5.6,5.6,0.0,0.0,Residential_4,residential_idle,1
Z018,47,3.57,3.57,0.5,1.785,Residential_4,residential_idle,1
Z019,0,1.23,1.23,0.0,0.0,Residential_5,residential_idle,1
Z019,1,1.16,1.16,0.0,0.0,Residential_5,residential_idle,1
Z019,2,1.03,1.03,0.9,0.927,Residential_5,residential_idle,1
Z019,3,1.33,1.33,0.0,0.0,Residential_5,residential_idle,1
Z019,4,1.73,1.73,0.0,0.0,Residential_5,residential_idle,1
Z019,5,2.78,2.78,0.5,1.39,Residential_5,residential_idle,1
Z019,6,4.72,4.72,0.0,0.0,Residential_5,residential_idle,1
Z019,7,8.61,8.61,0.0,0.0,Residential_5,residential_idle,1
Z019,8,7.85,7.85,0.0,0.0,Residential_5,residential_idle,1
Z019,9,5.57,5.57,0.0,0.0,Residential_5,residential_idle,1
Z019,10,2.87,2.87,0.5,1.435,Residential_5,residential_idle,1
Z019,11,1.72,1.72,0.0,0.0,Residential_5,residential_idle,1
Z019,12,1.31,1.31,0.0,0.0,Residential_5,residential_idle,1
Z019,13,1.19,1.19,0.0,0.0,Residential_5,residential_idle,1
Z019,14,1.19,1.19,0.0,0.0,Residential_5,residential_idle,1
Z019,15,1.46,1.46,0.5,0.73,Residential_5,residential_idle,1
Z019,16,2.2,2.2,0.0,0.0,Residential_5,residential_idle,1
Z019,17,3.19,3.19,0.0,0.0,Residential_5,residential_idle,1
Z019,18,6.04,6.04,0.0,0.0,Residential_5,residential_idle,1
Z019,19,7.52,7.52,0.0,0.0,Residential_5,residential_idle,1
Z019,20,8.68,8.68,0.5,4.34,Residential_5,residential_idle,1
Z019,21,7.73,7.73,0.0,0.0,Residential_5,residential_idle,1
Z019,22,5.93,5.93,0.0,0.0,Residential_5,residential_idle,1
Z019,23,3.75,3.75,0.0,0.0,Residential_5,residential_idle,1
Z019,24,1.26,1.26,0.0,0.0,Residential_5,residential_idle,1
Z019,25,1.09,1.09,0.5,0.545,Residential_5,residential_idle,1
Z019,26,1.06,1.06,0.0,0.0,Residential_5,residential_idle,1
Z019,27,1.21,1.21,0.0,0.0,Residential_5,residential_idle,1
Z019,28,1.54,1.54,0.0,0.0,Residential_5,residential_idle,1
Z019,29,3.12,3.12,0.5,1.56,Residential_5,residential_idle,1
Z019,30,5.35,5.35,0.0,0.0,Residential_5,residential_idle,1
Z019,31,8.22,8.22,0.0,0.0,Residential_5,residential_idle,1
Z019,32,8.61,8.61,0.0,0.0,Residential_5,residential_idle,1
Z019,33,5.97,5.97,0.0,0.0,Residential_5,residential_idle,1
Z019,34,3.01,3.01,0.5,1.505,Residential_5,residential_idle,1
Z019,35,1.74,1.74,0.0,0.0,Residential_5,residential_idle,1
Z019,36,1.29,1.29,0.0,0.0,Residential_5,residential_idle,1
Z019,37,1.02,1.02,0.0,0.0,Residential_5,residential_idle,1
Z019,38,1.23,1.23,0.5,0.615,Residential_5,residential_idle,1
Z019,39,1.46,1.46,0.0,0.0,Residential_5,residential_idle,1
Z019,40,2.09,2.09,0.0,0.0,Residential_5,residential_idle,1
Z019,41,3.4,3.4,0.0,0.0,Residential_5,residential_idle,1
Z019,42,5.65,5.65,0.0,0.0,Residential_5,residential_idle,1
Z019,43,7.86,7.86,0.5,3.93,Residential_5,residential_idle,1
Z019,44,8.7,8.7,0.0,0.0,Residential_5,residential_idle,1
Z019,45,8.31,8.31,0.0,0.0,Residential_5,residential_idle,1
Z019,46,5.97,5.97,0.0,0.0,Residential_5,residential_idle,1
Z019,47,3.41,3.41,0.0,0.0,Residential_5,residential_idle,1
Z020,0,0.69,0.69,0.0,0.0,Residential_6,residential_idle,1
Z020,1,0.76,0.76,0.0,0.0,Residential_6,residential_idle,1
Z020,2,0.7,0.7,0.9,0.63,Residential_6,residential_idle,1
Z020,3,0.79,0.79,0.0,0.0,Residential_6,residential_idle,1
Z020,4,1.07,1.07,0.0,0.0,Residential_6,residential_idle,1
Z020,5,2.05,2.05,0.5,1.025,Residential_6,residential_idle,1
Z020,6,3.78,3.78,0.0,0.0,Residential_6,residential_idle,1
Z020,7,5.76,5.76,0.0,0.0,Residential_6,residential_idle,1
Z020,8,5.16,5.16,0.0,0.0,Residential_6,residential_idle,1
Z020,9,3.81,3.81,0.0,0.0,Residential_6,residential_idle,1
Z020,10,1.86,1.86,0.5,0.93,Residential_6,residential_idle,1
Z020,11,1.06,1.06,0.0,0.0,Residential_6,residential_idle,1
Z020,12,0.79,0.79,0.0,0.0,Residential_6,residential_idle,1
Z020,13,0.7,0.7,0.0,0.0,Residential_6,residential_idle,1
Z020,14,0.66,0.66,0.5,0.33,Residential_6,residential_idle,1
Z020,15,0.99,0.99,0.0,0.0,Residential_6,residential_idle,1
Z020,16,1.41,1.41,0.0,0.0,Residential_6,residential_idle,1
Z020,17,2.32,2.32,0.0,0.0,Residential_6,residential_idle,1
Z020,18,3.51,3.51,0.0,0.0,Residential_6,residential_idle,1
Z020,19,4.9,4.9,0.5,2.45,Residential_6,residential_idle,1
Z020,20,5.72,5.72,0.0,0.0,Residential_6,residential_idle,1
Z020,21,5.01,5.01,0.0,0.0,Residential_6,residential_idle,1
Z020,22,3.92,3.92,0.0,0.0,Residential_6,residential_idle,1
Z020,23,2.31,2.31,0.0,0.0,Residential_6,residential_idle,1
Z020,24,0.69,0.69,0.5,0.345,Residential_6,residential_idle,1
Z020,25,0.75,0.75,0.0,0.0,Residential_6,residential_idle,1
Z020,26,0.7,0.7,0.0,0.0,Residential_6,residential_idle,1
Z020,27,0.79,0.79,0.0,0.0,Residential_6,residential_idle,1
Z020,28,0.93,0.93,0.0,0.0,Residential_6,residential_idle,1
Z020,29,1.89,1.89,0.5,0.945,Residential_6,residential_idle,1
Z020,30,3.78,3.78,0.0,0.0,Residential_6,residential_idle,1
Z020,31,5.1,5.1,0.0,0.0,Residential_6,residential_idle,1
Z020,32,5.3,5.3,0.0,0.0,Residential_6,residential_idle,1
Z020,33,3.79,3.79,0.0,0.0,Residential_6,residential_idle,1
Z020,34,1.94,1.94,0.5,0.97,Residential_6,residential_idle,1
Z020,35,1.16,1.16,0.0,0.0,Residential_6,residential_idle,1
Z020,36,0.77,0.77,0.0,0.0,Residential_6,residential_idle,1
Z020,37,0.73,0.73,0.0,0.0,Residential_6,residential_idle,1
Z020,38,0.77,0.77,0.5,0.385,Residential_6,residential_idle,1
Z020,39,0.83,0.83,0.0,0.0,Residential_6,residential_idle,1
Z020,40,1.25,1.25,0.0,0.0,Residential_6,residential_idle,1
Z020,41,2.37,2.37,0.0,0.0,Residential_6,residential_idle,1
Z020,42,3.59,3.59,0.0,0.0,Residential_6,residential_idle,1
Z020,43,5.41,5.41,0.5,2.705,Residential_6,residential_idle,1
Z020,44,5.54,5.54,0.0,0.0,Residential_6,residential_idle,1
Z020,45,4.94,4.94,0.0,0.0,Residential_6,residential_idle,1
Z020,46,3.89,3.89,0.0,0.0,Residential_6,residential_idle,1
Z020,47,2.33,2.33,0.0,0.0,Residential_6,residential_idle,1
