zone_id,hour,demand_kwh,served_fraction,allocated_kwh,zone_name,category,criticality_score,effective_need
Z013,45,8.52,0.6980552712384852,5.947430910951893,Commercial_5,commercial,3,8.76
Z013,46,6.38,0.6961896451425248,4.4416899360093085,Commercial_5,commercial,3,2.3400000000000007
Z013,47,5.11,0.6903706859821049,3.5277942053685565,Commercial_5,commercial,3,0
Z014,0,3.28,0.8784550283604935,2.8813324930224185,Commercial_6,commercial,3,9.84
Z014,1,3.8,0.8751701314440199,3.3256464994872754,Commercial_6,commercial,3,11.399999999999999
Z014,2,4.38,0.8933954582466299,3.913072107120239,Commercial_6,commercial,3,13.14
Z014,3,5.34,0.8659060342508743,4.623938222899668,Commercial_6,commercial,3,16.02
Z014,4,6.29,0.7255405314947453,4.5636499431019475,Commercial_6,commercial,3,18.87
Z014,5,7.43,0.7147758152173914,5.310784307065218,Commercial_6,commercial,3,22.29
Z014,6,9.81,0.7010365724005955,6.877168775249842,Commercial_6,commercial,3,29.43
Z014,7,10.82,0.7061620912667902,7.64067382750667,Commercial_6,commercial,3,32.46
Z014,8,12.32,0.6555531640120534,8.076414980628499,Commercial_6,commercial,3,36.96
Z014,9,13.85,0.6528769424611509,9.04234565308694,Commercial_6,commercial,3,41.55
Z014,10,18.22,0.6486106052880765,11.817685228348752,Commercial_6,commercial,3,54.66
Z014,11,16.64,0.6590038036587574,10.965823292881725,Commercial_6,commercial,3,49.92
Z014,12,19.6,0,0,Commercial_6,commercial,3,58.800000000000004
Z014,13,19.82,0,0,Commercial_6,commercial,3,59.46
Z014,14,19.61,0,0,Commercial_6,commercial,3,58.83
Z014,15,18.2,0,0,Commercial_6,commercial,3,54.599999999999994
Z014,16,17.76,0.6208608925711899,11.026489452064334,Commercial_6,commercial,3,53.28
Z014,17,18.61,0.6231767281602182,11.59731891106166,Commercial_6,commercial,3,55.83
Z014,18,17.7,0.6193158919362001,10.96189128727074,Commercial_6,commercial,3,53.099999999999994
Z014,19,15.96,0.62406611878969,9.960095255883452,Commercial_6,commercial,3,47.88
Z014,20,16.26,0.7434156925256818,12.087939160467588,Commercial_6,commercial,3,48.78
Z014,21,11.49,0.7596420145655965,8.728286747358705,Commercial_6,commercial,3,34.47
Z014,22,10.06,0.7974670658682635,8.022518682634733,Commercial_6,commercial,3,30.18
Z014,23,6.78,0.7967130995676938,5.401714815068964,Commercial_6,commercial,3,20.34
Z014,24,3.5,0.7210853258321613,2.5237986404125645,Commercial_6,commercial,3,10.5
Z014,25,4.05,0.7281435720988426,2.9489814670003125,Commercial_6,commercial,3,12.149999999999999
Z014,26,4.81,0.7347820984273532,3.5343018934355688,Commercial_6,commercial,3,14.43
Z014,27,4.85,0.7290462316951621,3.535874223721536,Commercial_6,commercial,3,14.549999999999999
Z014,28,6.04,0.6440061604224291,3.889797208951472,Commercial_6,commercial,3,18.12
Z014,29,7.35,0.6543257639472947,4.809294365012616,Commercial_6,commercial,3,22.049999999999997
Z014,30,9.72,0.6582113381803892,6.397814207113384,Commercial_6,commercial,3,29.160000000000004
Z014,31,11.93,0.6508767881864328,7.764960083064143,Commercial_6,commercial,3,35.79
Z014,32,13.79,0,0,Commercial_6,commercial,3,41.37
Z014,33,15.08,0,0,Commercial_6,commercial,3,45.24
Z014,34,16.88,0,0,Commercial_6,commercial,3,50.64
Z014,35,19.9,0,0,Commercial_6,commercial,3,59.699999999999996
Z014,36,20.37,0.6341853790308967,12.918356170859365,Commercial_6,commercial,3,61.11
Z014,37,19.2,0.6271002024291499,12.040323886639678,Commercial_6,commercial,3,57.599999999999994
Z014,38,17.23,0.6259676864902028,10.785423238226196,Commercial_6,commercial,3,51.69
Z014,39,19.08,0.6200573892963869,11.830694987775061,Commercial_6,commercial,3,57.239999999999995
Z014,40,18.68,0.7539786604962078,14.084321378069161,Commercial_6,commercial,3,56.04
Z014,41,18.79,0.7636275731660149,14.34856209978942,Commercial_6,commercial,3,56.37
Z014,42,20.26,0.7464056509418237,15.122178488081348,Commercial_6,commercial,3,60.78
Z014,43,18.15,0.7412716810862277,13.454081011715031,Commercial_6,commercial,3,54.449999999999996
Z014,44,14.23,0.6811800100284139,9.69319154270433,Commercial_6,commercial,3,42.69
Z014,45,11.44,0.6980552712384852,7.985752302968271,Commercial_6,commercial,3,34.32
Z014,46,9.84,0.6961896451425248,6.850506108202444,Commercial_6,commercial,3,29.52
Z014,47,6.65,0.6903706859821049,4.590965061780998,Commercial_6,commercial,3,19.950000000000003
Z015,0,1.13,0.8784550283604935,0.9926541820473576,Residential_1,residential_idle,1,1.13
Z015,1,1.07,0.8751701314440199,0.9364320406451013,Residential_1,residential_idle,1,1.07
Z015,2,1.02,0.8933954582466299,0.9112633674115626,Residential_1,residential_idle,1,1.02
Z015,3,1.18,0.8659060342508743,1.0217691204160317,Residential_1,residential_idle,1,1.18
Z015,4,1.69,0.7255405314947453,1.2261634982261196,Residential_1,residential_idle,1,1.69
Z015,5,2.93,0.7147758152173914,2.094293138586957,Residential_1,residential_idle,1,2.93
Z015,6,5.07,0.7010365724005955,3.5542554220710194,Residential_1,residential_idle,1,5.07
Z015,7,7.73,0.7061620912667902,5.4586329654922885,Residential_1,residential_idle,1,7.73
Z015,8,7.65,0.6555531640120534,5.014981704692209,Residential_1,residential_idle,1,7.65
Z015,9,5.5,0.6528769424611509,3.59082318353633,Residential_1,residential_idle,1,5.5
Z015,10,3.05,0.6486106052880765,1.978262346128633,Residential_1,residential_idle,1,3.05
Z015,11,1.74,0.6590038036587574,1.146666618366238,Residential_1,residential_idle,1,1.74
Z015,12,1.18,0.6943208065994501,0.819298551787351,Residential_1,residential_idle,1,1.18
Z015,13,1.08,0.6936556765951287,0.7491481307227391,Residential_1,residential_idle,1,1.08
Z015,14,1.17,0.7119654885340195,0.8329996215848028,Residential_1,residential_idle,1,1.17
Z015,15,1.4,0.7130024107813303,0.9982033750938624,Residential_1,residential_idle,1,1.4
Z015,16,2,0,0,Residential_1,residential_idle,1,2
Z015,17,3.42,0,0,Residential_1,residential_idle,1,3.42
Z015,18,5.45,0,0,Residential_1,residential_idle,1,5.45
Z015,19,6.91,0,0,Residential_1,residential_idle,1,6.91
Z015,20,8.55,0.7434156925256818,6.35620417109458,Residential_1,residential_idle,1,8.55
Z015,21,7.27,0.7596420145655965,5.522597445891886,Residential_1,residential_idle,1,7.27
Z015,22,5.13,0.7974670658682635,4.091006047904192,Residential_1,residential_idle,1,5.13
Z015,23,3.52,0.7967130995676938,2.804430110478282,Residential_1,residential_idle,1,3.52
Z015,24,1.05,0.7210853258321613,0.7571395921237695,Residential_1,residential_idle,1,1.05
Z015,25,1.19,0.7281435720988426,0.8664908507976227,Residential_1,residential_idle,1,1.19
Z015,26,1.12,0.7347820984273532,0.8229559502386357,Residential_1,residential_idle,1,1.12
Z015,27,1.17,0.7290462316951621,0.8529840910833396,Residential_1,residential_idle,1,1.17
Z015,28,1.48,0.6440061604224291,0.953129117425195,Residential_1,residential_idle,1,1.48
Z015,29,2.8,0.6543257639472947,1.832112139052425,Residential_1,residential_idle,1,2.8
Z015,30,5.72,0.6582113381803892,3.7649688543918263,Residential_1,residential_idle,1,5.72
Z015,31,7.56,0.6508767881864328,4.920628518689432,Residential_1,residential_idle,1,7.56
Z015,32,8.24,0.6898721608539159,5.684546605436267,Residential_1,residential_idle,1,8.24
Z015,33,4.76,0.6883473389355742,3.276533333333333,Residential_1,residential_idle,1,4.76
Z015,34,2.91,0.6884305162102613,2.0033328021718604,Residential_1,residential_idle,1,2.91
Z015,35,1.63,0.689311064718163,1.1235770354906056,Residential_1,residential_idle,1,1.63
Z015,36,1.18,0,0,Residential_1,residential_idle,1,1.18
Z015,37,1.1,0,0,Residential_1,residential_idle,1,1.1
Z015,38,1.23,0,0,Residential_1,residential_idle,1,1.23
Z015,39,1.32,0,0,Residential_1,residential_idle,1,1.32
Z015,40,1.93,0.7539786604962078,1.455178814757681,Residential_1,residential_idle,1,1.93
Z015,41,3.44,0.7636275731660149,2.6268788516910915,Residential_1,residential_idle,1,3.44
Z015,42,5.83,0.7464056509418237,4.351544944990832,Residential_1,residential_idle,1,5.83
Z015,43,7.62,0.7412716810862277,5.648490209877055,Residential_1,residential_idle,1,7.62
Z015,44,8.18,0.6811800100284139,5.572052482032426,Residential_1,residential_idle,1,8.18
Z015,45,7.56,0.6980552712384852,5.277297850562948,Residential_1,residential_idle,1,7.56
Z015,46,5.59,0.6961896451425248,3.8917001163467133,Residential_1,residential_idle,1,5.59
Z015,47,3.16,0.6903706859821049,2.1815713677034516,Residential_1,residential_idle,1,3.16
Z016,0,0.9,0,0,Residential_2,residential_idle,1,0.9
Z016,1,1.01,0,0,Residential_2,residential_idle,1,1.01
Z016,2,0.99,0,0,Residential_2,residential_idle,1,0.99
Z016,3,1.12,0,0,Residential_2,residential_idle,1,1.12
Z016,4,1.44,0.7255405314947453,1.0447783653524332,Residential_2,residential_idle,1,1.44
Z016,5,2.73,0.7147758152173914,1.9513379755434785,Residential_2,residential_idle,1,2.73
Z016,6,5.59,0.7010365724005955,3.9187944397193286,Residential_2,residential_idle,1,5.59
Z016,7,7.94,0.7061620912667902,5.606927004658314,Residential_2,residential_idle,1,7.94
Z016,8,7.88,0.6555531640120534,5.165758932414981,Residential_2,residential_idle,1,7.88
Z016,9,5.99,0.6528769424611509,3.910732885342294,Residential_2,residential_idle,1,5.99
Z016,10,2.8,0.6486106052880765,1.816109694806614,Residential_2,residential_idle,1,2.8
Z016,11,1.52,0.6590038036587574,1.0016857815613114,Residential_2,residential_idle,1,1.52
Z016,12,1.25,0.6943208065994501,0.8679010082493126,Residential_2,residential_idle,1,1.25
Z016,13,1.03,0.6936556765951287,0.7144653468929826,Residential_2,residential_idle,1,1.03
Z016,14,1.05,0.7119654885340195,0.7475637629607206,Residential_2,residential_idle,1,1.05
Z016,15,1.51,0.7130024107813303,1.0766336402798087,Residential_2,residential_idle,1,1.51
Z016,16,2.1,0.6208608925711899,1.303807874399499,Residential_2,residential_idle,1,2.1
Z016,17,3.54,0.6231767281602182,2.2060456176871726,Residential_2,residential_idle,1,3.54
Z016,18,5.66,0.6193158919362001,3.5053279483588926,Residential_2,residential_idle,1,5.66
Z016,19,7.84,0.62406611878969,4.8926783713111694,Residential_2,residential_idle,1,7.84
Z016,20,8.06,0,0,Residential_2,residential_idle,1,8.06
Z016,21,7.41,0,0,Residential_2,residential_idle,1,7.41
Z016,22,5.09,0,0,Residential_2,residential_idle,1,5.09
Z016,23,3.45,0,0,Residential_2,residential_idle,1,3.45
Z016,24,1.1,0.7210853258321613,0.7931938584153775,Residential_2,residential_idle,1,1.1
Z016,25,1.05,0.7281435720988426,0.7645507507037848,Residential_2,residential_idle,1,1.05
Z016,26,1.13,0.7347820984273532,0.830303771222909,Residential_2,residential_idle,1,1.13
Z016,27,1.37,0.7290462316951621,0.9987933374223722,Residential_2,residential_idle,1,1.37
Z016,28,1.45,0.6440061604224291,0.9338089326125222,Residential_2,residential_idle,1,1.45
Z016,29,3.02,0.6543257639472947,1.97606380712083,Residential_2,residential_idle,1,3.02
Z016,30,5.77,0.6582113381803892,3.7978794213008458,Residential_2,residential_idle,1,5.77
Z016,31,8.41,0.6508767881864328,5.4738737886479,Residential_2,residential_idle,1,8.41
Z016,32,7.53,0.6898721608539159,5.194737371229987,Residential_2,residential_idle,1,7.53
Z016,33,5.85,0.6883473389355742,4.026831932773109,Residential_2,residential_idle,1,5.85
Z016,34,3,0.6884305162102613,2.0652915486307837,Residential_2,residential_idle,1,3
Z016,35,1.55,0.689311064718163,1.0684321503131526,Residential_2,residential_idle,1,1.55
Z016,36,1.14,0.6341853790308967,0.7229713320952221,Residential_2,residential_idle,1,1.14
Z016,37,1.12,0.6271002024291499,0.7023522267206479,Residential_2,residential_idle,1,1.12
Z016,38,1.23,0.6259676864902028,0.7699402543829494,Residential_2,residential_idle,1,1.23
Z016,39,1.48,0.6200573892963869,0.9176849361586525,Residential_2,residential_idle,1,1.48
Z016,40,2.34,0,0,Residential_2,residential_idle,1,2.34
Z016,41,3.36,0,0,Residential_2,residential_idle,1,3.36
Z016,42,5.67,0,0,Residential_2,residential_idle,1,5.67
Z016,43,7.28,0,0,Residential_2,residential_idle,1,7.28
Z016,44,8.7,0.6811800100284139,5.926266087247201,Residential_2,residential_idle,1,8.7
Z016,45,7.53,0.6980552712384852,5.256356192425794,Residential_2,residential_idle,1,7.53
Z016,46,5.28,0.6961896451425248,3.675881326352531,Residential_2,residential_idle,1,5.28
Z016,47,3.16,0.6903706859821049,2.1815713677034516,Residential_2,residential_idle,1,3.16
Z017,0,0.79,0.8784550283604935,0.6939794724047899,Residential_3,residential_idle,1,0.79
Z017,1,0.84,0.8751701314440199,0.7351429104129766,Residential_3,residential_idle,1,0.84
Z017,2,0.91,0.8933954582466299,0.8129898670044332,Residential_3,residential_idle,1,0.91
Z017,3,0.93,0.8659060342508743,0.8052926118533131,Residential_3,residential_idle,1,0.93
Z017,4,1.1,0,0,Residential_3,residential_idle,1,1.1
Z017,5,2.13,0,0,Residential_3,residential_idle,1,2.13
Z017,6,4.17,0,0,Residential_3,residential_idle,1,4.17
Z017,7,5.98,0,0,Residential_3,residential_idle,1,5.98
Z017,8,6.05,0.6555531640120534,3.966096642272923,Residential_3,residential_idle,1,6.05
Z017,9,4.35,0.6528769424611509,2.840014699706006,Residential_3,residential_idle,1,4.35
Z017,10,2.22,0.6486106052880765,1.43991554373953,Residential_3,residential_idle,1,2.22
Z017,11,1.13,0.6590038036587574,0.7446742981343958,Residential_3,residential_idle,1,1.13
Z017,12,0.78,0.6943208065994501,0.541570229147571,Residential_3,residential_idle,1,0.78
Z017,13,0.82,0.6936556765951287,0.5687976548080055,Residential_3,residential_idle,1,0.82
Z017,14,0.79,0.7119654885340195,0.5624527359418755,Residential_3,residential_idle,1,0.79
Z017,15,1.05,0.7130024107813303,0.7486525313203969,Residential_3,residential_idle,1,1.05
Z017,16,1.59,0.6208608925711899,0.987168819188192,Residential_3,residential_idle,1,1.59
Z017,17,2.39,0.6231767281602182,1.4893923803029216,Residential_3,residential_idle,1,2.39
Z017,18,4.1,0.6193158919362001,2.53919515693842,Residential_3,residential_idle,1,4.1
Z017,19,5.52,0.62406611878969,3.4448449757190884,Residential_3,residential_idle,1,5.52
Z017,20,6.99,0.7434156925256818,5.196475690754516,Residential_3,residential_idle,1,6.99
Z017,21,5.78,0.7596420145655965,4.390730844189148,Residential_3,residential_idle,1,5.78
Z017,22,3.66,0.7974670658682635,2.9187294610778447,Residential_3,residential_idle,1,3.66
Z017,23,2.65,0.7967130995676938,2.1112897138543882,Residential_3,residential_idle,1,2.65
Z017,24,0.84,0,0,Residential_3,residential_idle,1,0.84
Z017,25,0.81,0,0,Residential_3,residential_idle,1,0.81
Z017,26,0.8,0,0,Residential_3,residential_idle,1,0.8
Z017,27,0.91,0,0,Residential_3,residential_idle,1,0.91
Z017,28,1.22,0.6440061604224291,0.7856875157153634,Residential_3,residential_idle,1,1.22
Z017,29,2.23,0.6543257639472947,1.4591464536024672,Residential_3,residential_idle,1,2.23
Z017,30,3.87,0.6582113381803892,2.5472778787581065,Residential_3,residential_idle,1,3.87
Z017,31,5.86,0.6508767881864328,3.8141379787724965,Residential_3,residential_idle,1,5.86
Z017,32,5.39,0.6898721608539159,3.7184109470026065,Residential_3,residential_idle,1,5.39
Z017,33,3.74,0.6883473389355742,2.5744190476190476,Residential_3,residential_idle,1,3.74
Z017,34,2.1,0.6884305162102613,1.4457040840415487,Residential_3,residential_idle,1,2.1
Z017,35,1.1,0.689311064718163,0.7582421711899793,Residential_3,residential_idle,1,1.1
Z017,36,0.85,0.6341853790308967,0.5390575721762622,Residential_3,residential_idle,1,0.85
Z017,37,0.96,0.6271002024291499,0.6020161943319838,Residential_3,residential_idle,1,0.96
Z017,38,0.9,0.6259676864902028,0.5633709178411825,Residential_3,residential_idle,1,0.9
Z017,39,1,0.6200573892963869,0.6200573892963869,Residential_3,residential_idle,1,1
Z017,40,1.35,0.7539786604962078,1.0178711916698806,Residential_3,residential_idle,1,1.35
Z017,41,2.44,0.7636275731660149,1.8632512785250763,Residential_3,residential_idle,1,2.44
Z017,42,3.74,0.7464056509418237,2.791557134522421,Residential_3,residential_idle,1,3.74
Z017,43,4.85,0.7412716810862277,3.595167653268204,Residential_3,residential_idle,1,4.85
Z017,44,6.5,0,0,Residential_3,residential_idle,1,6.5
Z017,45,5.43,0,0,Residential_3,residential_idle,1,5.43
Z017,46,4.2,0,0,Residential_3,residential_idle,1,4.2
Z017,47,3.05,0,0,Residential_3,residential_idle,1,3.05
Z018,0,1.2,0.8784550283604935,1.054146034032592,Residential_4,residential_idle,1,1.2
Z018,1,1.19,0.8751701314440199,1.0414524564183836,Residential_4,residential_idle,1,1.19
Z018,2,1.22,0.8933954582466299,1.0899424590608884,Residential_4,residential_idle,1,1.22
Z018,3,1.25,0.8659060342508743,1.082382542813593,Residential_4,residential_idle,1,1.25
Z018,4,1.62,0.7255405314947453,1.1753756610214874,Residential_4,residential_idle,1,1.62
Z018,5,3.11,0.7147758152173914,2.222952785326087,Residential_4,residential_idle,1,3.11
Z018,6,6.38,0.7010365724005955,4.472613331915799,Residential_4,residential_idle,1,6.38
Z018,7,8.5,0.7061620912667902,6.002377775767717,Residential_4,residential_idle,1,8.5
Z018,8,7.93,0,0,Residential_4,residential_idle,1,7.93
Z018,9,5.52,0,0,Residential_4,residential_idle,1,5.52
Z018,10,2.95,0,0,Residential_4,residential_idle,1,2.95
Z018,11,1.7,0,0,Residential_4,residential_idle,1,1.7
Z018,12,1.31,0.6943208065994501,0.9095602566452796,Residential_4,residential_idle,1,1.31
Z018,13,1.25,0.6936556765951287,0.867069595743911,Residential_4,residential_idle,1,1.25
Z018,14,1.36,0.7119654885340195,0.9682730644062666,Residential_4,residential_idle,1,1.36
Z018,15,1.51,0.7130024107813303,1.0766336402798087,Residential_4,residential_idle,1,1.51
Z018,16,2.37,0.6208608925711899,1.47144031539372,Residential_4,residential_idle,1,2.37
Z018,17,3.82,0.6231767281602182,2.3805351015720335,Residential_4,residential_idle,1,3.82
Z018,18,6.23,0.6193158919362001,3.858338006762527,Residential_4,residential_idle,1,6.23
Z018,19,7.26,0.62406611878969,4.530720022413149,Residential_4,residential_idle,1,7.26
Z018,20,9.78,0.7434156925256818,7.270605472901168,Residential_4,residential_idle,1,9.78
Z018,21,7.41,0.7596420145655965,5.628947327931071,Residential_4,residential_idle,1,7.41
Z018,22,5.58,0.7974670658682635,4.449866227544911,Residential_4,residential_idle,1,5.58
Z018,23,3.94,0.7967130995676938,3.1390496122967133,Residential_4,residential_idle,1,3.94
Z018,24,1.16,0.7210853258321613,0.8364589779653071,Residential_4,residential_idle,1,1.16
Z018,25,1.32,0.7281435720988426,0.9611495151704723,Residential_4,residential_idle,1,1.32
Z018,26,1.21,0.7347820984273532,0.8890863390970973,Residential_4,residential_idle,1,1.21
Z018,27,1.2,0.7290462316951621,0.8748554780341945,Residential_4,residential_idle,1,1.2
Z018,28,1.73,0,0,Residential_4,residential_idle,1,1.73
Z018,29,3.09,0,0,Residential_4,residential_idle,1,3.09
Z018,30,6.56,0,0,Residential_4,residential_idle,1,6.56
Z018,31,9.55,0,0,Residential_4,residential_idle,1,9.55
Z018,32,9.08,0.6898721608539159,6.264039220553556,Residential_4,residential_idle,1,9.08
Z018,33,5.86,0.6883473389355742,4.033715406162465,Residential_4,residential_idle,1,5.86
Z018,34,3.19,0.6884305162102613,2.1960933467107333,Residential_4,residential_idle,1,3.19
Z018,35,1.82,0.689311064718163,1.2545461377870566,Residential_4,residential_idle,1,1.82
Z018,36,1.22,0.6341853790308967,0.773706162417694,Residential_4,residential_idle,1,1.22
Z018,37,1.16,0.6271002024291499,0.7274362348178138,Residential_4,residential_idle,1,1.16
Z018,38,1.34,0.6259676864902028,0.8387966998968719,Residential_4,residential_idle,1,1.34
Z018,39,1.61,0.6200573892963869,0.998292396767183,Residential_4,residential_idle,1,1.61
Z018,40,2.23,0.7539786604962078,1.6813724129065433,Residential_4,residential_idle,1,2.23
Z018,41,3.71,0.7636275731660149,2.8330582964459152,Residential_4,residential_idle,1,3.71
Z018,42,5.3,0.7464056509418237,3.9559499499916653,Residential_4,residential_idle,1,5.3
Z018,43,8.78,0.7412716810862277,6.508365359937078,Residential_4,residential_idle,1,8.78
Z018,44,9.07,0.6811800100284139,6.178302690957715,Residential_4,residential_idle,1,9.07
Z018,45,7.5,0.6980552712384852,5.235414534288639,Residential_4,residential_idle,1,7.5
Z018,46,5.6,0.6961896451425248,3.8986620127981384,Residential_4,residential_idle,1,5.6
Z018,47,3.57,0.6903706859821049,2.4646233489561147,Residential_4,residential_idle,1,3.57
Z019,0,1.23,0.8784550283604935,1.080499684883407,Residential_5,residential_idle,1,1.23
Z019,1,1.16,0.8751701314440199,1.015197352475063,Residential_5,residential_idle,1,1.16
Z019,2,1.03,0.8933954582466299,0.9201973219940288,Residential_5,residential_idle,1,1.03
Z019,3,1.33,0.8659060342508743,1.1516550255536628,Residential_5,residential_idle,1,1.33
Z019,4,1.73,0.7255405314947453,1.2551851194859094,Residential_5,residential_idle,1,1.73
Z019,5,2.78,0.7147758152173914,1.987076766304348,Residential_5,residential_idle,1,2.78
Z019,6,4.72,0.7010365724005955,3.3088926217308106,Residential_5,residential_idle,1,4.72
Z019,7,8.61,0.7061620912667902,6.080055605807063,Residential_5,residential_idle,1,8.61
Z019,8,7.85,0.6555531640120534,5.146092337494619,Residential_5,residential_idle,1,7.85
Z019,9,5.57,0.6528769424611509,3.6365245695086106,Residential_5,residential_idle,1,5.57
Z019,10,2.87,0.6486106052880765,1.8615124371767795,Residential_5,residential_idle,1,2.87
Z019,11,1.72,0.6590038036587574,1.1334865422930627,Residential_5,residential_idle,1,1.72
Z019,12,1.31,0,0,Residential_5,residential_idle,1,1.31
Z019,13,1.19,0,0,Residential_5,residential_idle,1,1.19
Z019,14,1.19,0,0,Residential_5,residential_idle,1,1.19
Z019,15,1.46,0,0,Residential_5,residential_idle,1,1.46
Z019,16,2.2,0.6208608925711899,1.3658939636566179,Residential_5,residential_idle,1,2.2
Z019,17,3.19,0.6231767281602182,1.987933762831096,Residential_5,residential_idle,1,3.19
Z019,18,6.04,0.6193158919362001,3.7406679872946484,Residential_5,residential_idle,1,6.04
Z019,19,7.52,0.62406611878969,4.692977213298469,Residential_5,residential_idle,1,7.52
Z019,20,8.68,0.7434156925256818,6.452848211122919,Residential_5,residential_idle,1,8.68
Z019,21,7.73,0.7596420145655965,5.872032772592061,Residential_5,residential_idle,1,7.73
Z019,22,5.93,0.7974670658682635,4.728979700598803,Residential_5,residential_idle,1,5.93
Z019,23,3.75,0.7967130995676938,2.9876741233788517,Residential_5,residential_idle,1,3.75
Z019,24,1.26,0.7210853258321613,0.9085675105485232,Residential_5,residential_idle,1,1.26
Z019,25,1.09,0.7281435720988426,0.7936764935877385,Residential_5,residential_idle,1,1.09
Z019,26,1.06,0.7347820984273532,0.7788690243329944,Residential_5,residential_idle,1,1.06
Z019,27,1.21,0.7290462316951621,0.8821459403511461,Residential_5,residential_idle,1,1.21
Z019,28,1.54,0.6440061604224291,0.9917694870505408,Residential_5,residential_idle,1,1.54
Z019,29,3.12,0.6543257639472947,2.0414963835155593,Residential_5,residential_idle,1,3.12
Z019,30,5.35,0.6582113381803892,3.521430659265082,Residential_5,residential_idle,1,5.35
Z019,31,8.22,0.6508767881864328,5.350207198892478,Residential_5,residential_idle,1,8.22
Z019,32,8.61,0,0,Residential_5,residential_idle,1,8.61
Z019,33,5.97,0,0,Residential_5,residential_idle,1,5.97
Z019,34,3.01,0,0,Residential_5,residential_idle,1,3.01
Z019,35,1.74,0,0,Residential_5,residential_idle,1,1.74
Z019,36,1.29,0.6341853790308967,0.8180991389498568,Residential_5,residential_idle,1,1.29
Z019,37,1.02,0.6271002024291499,0.6396422064777328,Residential_5,residential_idle,1,1.02
Z019,38,1.23,0.6259676864902028,0.7699402543829494,Residential_5,residential_idle,1,1.23
Z019,39,1.46,0.6200573892963869,0.9052837883727248,Residential_5,residential_idle,1,1.46
Z019,40,2.09,0.7539786604962078,1.5758154004370741,Residential_5,residential_idle,1,2.09
Z019,41,3.4,0.7636275731660149,2.596333748764451,Residential_5,residential_idle,1,3.4
Z019,42,5.65,0.7464056509418237,4.217191927821304,Residential_5,residential_idle,1,5.65
Z019,43,7.86,0.7412716810862277,5.82639541333775,Residential_5,residential_idle,1,7.86
Z019,44,8.7,0.6811800100284139,5.926266087247201,Residential_5,residential_idle,1,8.7
Z019,45,8.31,0.6980552712384852,5.800839303991812,Residential_5,residential_idle,1,8.31
Z019,46,5.97,0.6961896451425248,4.156252181500873,Residential_5,residential_idle,1,5.97
Z019,47,3.41,0.6903706859821049,2.3541640391989778,Residential_5,residential_idle,1,3.41
Z020,0,0.69,0.8784550283604935,0.6061339695687404,Residential_6,residential_idle,1,0.69
Z020,1,0.76,0.8751701314440199,0.6651292998974552,Residential_6,residential_idle,1,0.76
Z020,2,0.7,0.8933954582466299,0.6253768207726409,Residential_6,residential_idle,1,0.7
Z020,3,0.79,0.8659060342508743,0.6840657670581908,Residential_6,residential_idle,1,0.79
Z020,4,1.07,0.7255405314947453,0.7763283686993775,Residential_6,residential_idle,1,1.07
Z020,5,2.05,0.7147758152173914,1.4652904211956523,Residential_6,residential_idle,1,2.05
Z020,6,3.78,0.7010365724005955,2.6499182436742506,Residential_6,residential_idle,1,3.78
Z020,7,5.76,0.7061620912667902,4.067493645696711,Residential_6,residential_idle,1,5.76
Z020,8,5.16,0.6555531640120534,3.382654326302196,Residential_6,residential_idle,1,5.16
Z020,9,3.81,0.6528769424611509,2.487461150776985,Residential_6,residential_idle,1,3.81
Z020,10,1.86,0.6486106052880765,1.2064157258358224,Residential_6,residential_idle,1,1.86
Z020,11,1.06,0.6590038036587574,0.698544031878283,Residential_6,residential_idle,1,1.06
Z020,12,0.79,0.6943208065994501,0.5485134372135656,Residential_6,residential_idle,1,0.79
Z020,13,0.7,0.6936556765951287,0.48555897361659006,Residential_6,residential_idle,1,0.7
Z020,14,0.66,0.7119654885340195,0.4698972224324529,Residential_6,residential_idle,1,0.66
Z020,15,0.99,0.7130024107813303,0.705872386673517,Residential_6,residential_idle,1,0.99
Z020,16,1.41,0,0,Residential_6,residential_idle,1,1.41
Z020,17,2.32,0,0,Residential_6,residential_idle,1,2.32
Z020,18,3.51,0,0,Residential_6,residential_idle,1,3.51
Z020,19,4.9,0,0,Residential_6,residential_idle,1,4.9
Z020,20,5.72,0.7434156925256818,4.2523377612469,Residential_6,residential_idle,1,5.72
Z020,21,5.01,0.7596420145655965,3.8058064929736384,Residential_6,residential_idle,1,5.01
Z020,22,3.92,0.7974670658682635,3.126070898203593,Residential_6,residential_idle,1,3.92
Z020,23,2.31,0.7967130995676938,1.8404072600013726,Residential_6,residential_idle,1,2.31
Z020,24,0.69,0.7210853258321613,0.4975488748241913,Residential_6,residential_idle,1,0.69
Z020,25,0.75,0.7281435720988426,0.5461076790741319,Residential_6,residential_idle,1,0.75
Z020,26,0.7,0.7347820984273532,0.5143474688991472,Residential_6,residential_idle,1,0.7
Z020,27,0.79,0.7290462316951621,0.5759465230391781,Residential_6,residential_idle,1,0.79
Z020,28,0.93,0.6440061604224291,0.5989257291928591,Residential_6,residential_idle,1,0.93
Z020,29,1.89,0.6543257639472947,1.236675693860387,Residential_6,residential_idle,1,1.89
Z020,30,3.78,0.6582113381803892,2.4880388583218713,Residential_6,residential_idle,1,3.78
Z020,31,5.1,0.6508767881864328,3.319471619750807,Residential_6,residential_idle,1,5.1
Z020,32,5.3,0.6898721608539159,3.656322452525754,Residential_6,residential_idle,1,5.3
